Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº de Concluintes Participantes;Nº de Concluintes Participantes com nota no Enem;Proporção de Concluintes participantes com nota no Enem;Nota Bruta - IDD;IDD (Contínuo);IDD (Faixa);Observação
2017;21;ARQUITETURA E URBANISMO;423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;URI;Universidade;Privada sem fins lucrativos;1170808;Educação Presencial;4308508;Frederico Westphalen;RS;39;37;35;0,9459;0,7165;2,7621;3;
2017;21;ARQUITETURA E URBANISMO;426;UNIVERSIDADE FRANCISCANA;UNIFRA;Universidade;Privada sem fins lucrativos;64873;Educação Presencial;4316907;Santa Maria;RS;55;53;43;0,8113;-0,2257;2,2174;3;
2017;21;ARQUITETURA E URBANISMO;430;CENTRO UNIVERSITÁRIO FILADÉLFIA;UNIFIL;Centro Universitário;Privada sem fins lucrativos;8939;Educação Presencial;4113700;Londrina;PR;99;88;69;0,7841;0,3480;2,5491;3;
2017;21;ARQUITETURA E URBANISMO;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;53274;Educação Presencial;4128104;Umuarama;PR;64;59;49;0,8305;0,3062;2,5249;3;
2017;21;ARQUITETURA E URBANISMO;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;61696;Educação Presencial;4104808;Cascavel;PR;65;62;53;0,8548;0,2797;2,5096;3;
2017;21;ARQUITETURA E URBANISMO;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;1112099;Educação Presencial;4108403;Francisco Beltrão;PR;87;86;74;0,8605;0,4209;2,5912;3;
2017;21;ARQUITETURA E URBANISMO;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;1190132;Educação Presencial;4118402;Paranavaí;PR;48;46;33;0,7174;-0,8616;1,8498;2;
2017;21;ARQUITETURA E URBANISMO;441;UNIVERSIDADE DO CONTESTADO;UNC;Universidade;Privada sem fins lucrativos;119858;Educação Presencial;4204806;Curitibanos;SC;34;31;17;0,5484;-0,9728;1,7855;2;
2017;21;ARQUITETURA E URBANISMO;446;UNIVERSIDADE DE CRUZ ALTA;UNICRUZ;Universidade;Privada sem fins lucrativos;18051;Educação Presencial;4306106;Cruz Alta;RS;66;66;43;0,6515;0,0141;2,3561;3;
2017;21;ARQUITETURA E URBANISMO;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;UNIRITTER;Centro Universitário;Privada com fins lucrativos;9264;Educação Presencial;4314902;Porto Alegre;RS;176;162;101;0,6235;-0,6686;1,9613;3;
2017;21;ARQUITETURA E URBANISMO;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Privada sem fins lucrativos;9275;Educação Presencial;4304606;Canoas;RS;35;33;15;0,4545;-0,7687;1,9035;2;
2017;21;ARQUITETURA E URBANISMO;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Privada sem fins lucrativos;20973;Educação Presencial;4321501;Torres;RS;77;70;46;0,6571;1,7656;3,3686;4;
2017;21;ARQUITETURA E URBANISMO;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Privada sem fins lucrativos;59536;Educação Presencial;4316907;Santa Maria;RS;28;27;19;0,7037;1,2309;3,0595;4;
2017;21;ARQUITETURA E URBANISMO;450;CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ;CEULJI/ULBRA;Centro Universitário;Privada sem fins lucrativos;118388;Educação Presencial;1100122;Ji-Paraná;RO;72;71;52;0,7324;-1,2368;1,6329;2;
2017;21;ARQUITETURA E URBANISMO;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;Centro Universitário;Privada sem fins lucrativos;9430;Educação Presencial;1302603;Manaus;AM;5;5;2;0,4000;-2,4058;0,9570;2;
2017;21;ARQUITETURA E URBANISMO;453;CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS;CEULP;Centro Universitário;Privada sem fins lucrativos;1187695;Educação Presencial;1721000;Palmas;TO;26;24;22;0,9167;1,4213;3,1695;4;
2017;21;ARQUITETURA E URBANISMO;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;UNIAN - SP;Universidade;Privada com fins lucrativos;5738;Educação Presencial;3547809;Santo André;SP;49;42;26;0,6190;-1,2505;1,6249;2;
2017;21;ARQUITETURA E URBANISMO;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;UNIAN - SP;Universidade;Privada com fins lucrativos;44878;Educação Presencial;3548708;São Bernardo do Campo;SP;70;67;33;0,4925;-2,2893;1,0244;2;
2017;21;ARQUITETURA E URBANISMO;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;UNIAN - SP;Universidade;Privada com fins lucrativos;44880;Educação Presencial;3534401;Osasco;SP;47;45;33;0,7333;-0,3142;2,1663;3;
2017;21;ARQUITETURA E URBANISMO;458;UNIVERSIDADE IBIRAPUERA;UNIB;Universidade;Privada sem fins lucrativos;9552;Educação Presencial;3550308;São Paulo;SP;19;18;3;0,1667;;;SC;
2017;21;ARQUITETURA E URBANISMO;460;FACULDADE DE ARTES PLÁSTICAS DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FAAP;Faculdade;Privada sem fins lucrativos;9602;Educação Presencial;3550308;São Paulo;SP;83;80;54;0,6750;-0,6934;1,9470;3;
2017;21;ARQUITETURA E URBANISMO;466;UNIVERSIDADE ANHEMBI MORUMBI;UAM;Universidade;Privada com fins lucrativos;101630;Educação Presencial;3550308;São Paulo;SP;598;423;266;0,6288;-0,0330;2,3288;3;
2017;21;ARQUITETURA E URBANISMO;472;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;UNIGRANRIO;Universidade;Privada com fins lucrativos;1180833;Educação Presencial;3301702;Duque de Caxias;RJ;61;56;44;0,7857;-0,3266;2,1591;3;
2017;21;ARQUITETURA E URBANISMO;481;Universidade Universus Veritas Guarulhos;Univeritas UNG;Universidade;Privada sem fins lucrativos;9822;Educação Presencial;3518800;Guarulhos;SP;157;142;72;0,5070;-0,6668;1,9624;3;
2017;21;ARQUITETURA E URBANISMO;482;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;UNESC;Universidade;Privada sem fins lucrativos;64975;Educação Presencial;4204608;Criciúma;SC;68;53;36;0,6792;0,1254;2,4204;3;
2017;21;ARQUITETURA E URBANISMO;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;19460;Educação Presencial;4218707;Tubarão;SC;52;41;28;0,6829;1,2118;3,0485;4;
2017;21;ARQUITETURA E URBANISMO;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;19471;Educação Presencial;4205407;Florianópolis;SC;72;72;55;0,7639;0,4656;2,6170;3;
2017;21;ARQUITETURA E URBANISMO;496;UNIVERSIDADE DE FRANCA;UNIFRAN;Universidade;Privada com fins lucrativos;10149;Educação Presencial;3516200;Franca;SP;58;58;49;0,8448;-0,0633;2,3113;3;
2017;21;ARQUITETURA E URBANISMO;502;CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU;CSJT;Centro Universitário;Privada com fins lucrativos;1204495;Educação Presencial;3548500;Santos;SP;14;12;7;0,5833;-0,5208;2,0468;3;
2017;21;ARQUITETURA E URBANISMO;513;UNIVERSIDADE VALE DO RIO DOCE;UNIVALE;Universidade;Privada sem fins lucrativos;65152;Educação Presencial;3127701;Governador Valadares;MG;82;73;55;0,7534;-0,6196;1,9897;3;
2017;21;ARQUITETURA E URBANISMO;515;CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI;UNIAN-RJ;Centro Universitário;Privada com fins lucrativos;20148;Educação Presencial;3303302;Niterói;RJ;127;97;71;0,7320;-0,9750;1,7842;2;
2017;21;ARQUITETURA E URBANISMO;518;CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL;UDF;Centro Universitário;Privada com fins lucrativos;1205875;Educação Presencial;5300108;Brasília;DF;44;43;21;0,4884;0,0879;2,3987;3;
2017;21;ARQUITETURA E URBANISMO;521;UNIVERSIDADE DE MOGI DAS CRUZES;UMC;Universidade;Privada com fins lucrativos;10585;Educação Presencial;3530607;Mogi das Cruzes;SP;133;113;80;0,7080;-0,3976;2,1180;3;
2017;21;ARQUITETURA E URBANISMO;526;CENTRO UNIVERSITÁRIO BRAZ CUBAS;;Centro Universitário;Privada com fins lucrativos;10737;Educação Presencial;3530607;Mogi das Cruzes;SP;83;76;44;0,5789;0,2052;2,4665;3;
2017;21;ARQUITETURA E URBANISMO;527;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;PUC GOIÁS;Universidade;Privada sem fins lucrativos;10800;Educação Presencial;5208707;Goiânia;GO;275;235;175;0,7447;-0,2886;2,1811;3;
2017;21;ARQUITETURA E URBANISMO;528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;59962;Educação Presencial;3304557;Rio de Janeiro;RJ;142;123;106;0,8618;-0,5574;2,0256;3;
2017;21;ARQUITETURA E URBANISMO;555;UNIVERSIDADE DE FORTALEZA;UNIFOR;Universidade;Privada sem fins lucrativos;18324;Educação Presencial;2304400;Fortaleza;CE;431;364;311;0,8544;-0,3542;2,1431;3;
2017;21;ARQUITETURA E URBANISMO;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pública Estadual;11891;Educação Presencial;2111300;São Luís;MA;107;106;91;0,8585;0,1343;2,4255;3;
2017;21;ARQUITETURA E URBANISMO;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;12002;Educação Presencial;1501402;Belém;PA;96;65;56;0,8615;0,0964;2,4036;3;
2017;21;ARQUITETURA E URBANISMO;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pública Federal;12343;Educação Presencial;2408102;Natal;RN;46;45;42;0,9333;0,8687;2,8501;3;
2017;21;ARQUITETURA E URBANISMO;571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;12567;Educação Presencial;4106902;Curitiba;PR;124;120;114;0,9500;0,0256;2,3627;3;
2017;21;ARQUITETURA E URBANISMO;572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;12697;Educação Presencial;3303302;Niterói;RJ;72;65;57;0,8769;-0,1981;2,2334;3;
2017;21;ARQUITETURA E URBANISMO;573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;12830;Educação Presencial;3205309;Vitória;ES;113;94;83;0,8830;-1,3222;1,5835;2;
2017;21;ARQUITETURA E URBANISMO;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pública Federal;49813;Educação Presencial;3305554;Seropédica;RJ;91;91;87;0,9560;-0,8946;1,8307;2;
2017;21;ARQUITETURA E URBANISMO;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;12942;Educação Presencial;3106200;Belo Horizonte;MG;259;253;235;0,9289;-0,4326;2,0978;3;
2017;21;ARQUITETURA E URBANISMO;576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;Universidade;Pública Federal;13114;Educação Presencial;3136702;Juiz de Fora;MG;89;75;73;0,9733;-1,7391;1,3425;2;
2017;21;ARQUITETURA E URBANISMO;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Pública Federal;13194;Educação Presencial;2704302;Maceió;AL;86;83;68;0,8193;0,1424;2,4302;3;
2017;21;ARQUITETURA E URBANISMO;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Pública Federal;101932;Educação Presencial;2700300;Arapiraca;AL;65;65;36;0,5538;-0,1790;2,2444;3;
2017;21;ARQUITETURA E URBANISMO;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;13266;Educação Presencial;2927408;Salvador;BA;218;178;129;0,7247;-0,4589;2,0826;3;
2017;21;ARQUITETURA E URBANISMO;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;117044;Educação Presencial;2927408;Salvador;BA;37;30;13;0,4333;0,0685;2,3875;3;
2017;21;ARQUITETURA E URBANISMO;579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;Universidade;Pública Federal;13427;Educação Presencial;2507507;João Pessoa;PB;117;110;98;0,8909;-1,5065;1,4770;2;
2017;21;ARQUITETURA E URBANISMO;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;13610;Educação Presencial;2611606;Recife;PE;297;276;266;0,9638;-0,8945;1,8307;2;
2017;21;ARQUITETURA E URBANISMO;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Pública Federal;13702;Educação Presencial;4314902;Porto Alegre;RS;105;103;92;0,8932;0,3025;2,5227;3;
2017;21;ARQUITETURA E URBANISMO;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;Universidade;Pública Federal;13896;Educação Presencial;4316907;Santa Maria;RS;45;45;38;0,8444;0,7432;2,7775;3;
2017;21;ARQUITETURA E URBANISMO;583;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;Universidade;Pública Federal;13987;Educação Presencial;2304400;Fortaleza;CE;128;119;108;0,9076;-1,2808;1,6074;2;
2017;21;ARQUITETURA E URBANISMO;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pública Federal;122584;Educação Presencial;5208707;Goiânia;GO;36;30;28;0,9333;-1,6623;1,3869;2;
2017;21;ARQUITETURA E URBANISMO;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;14215;Educação Presencial;4205407;Florianópolis;SC;113;112;98;0,8750;0,4232;2,5925;3;
2017;21;ARQUITETURA E URBANISMO;586;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;Universidade;Pública Federal;14333;Educação Presencial;3304557;Rio de Janeiro;RJ;149;132;124;0,9394;-0,6455;1,9747;3;
2017;21;ARQUITETURA E URBANISMO;586;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;Universidade;Pública Federal;14338;Educação Presencial;3304557;Rio de Janeiro;RJ;9;6;6;1,0000;-11,5494;0,0000;1;
2017;21;ARQUITETURA E URBANISMO;588;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;Universidade;Pública Federal;120749;Educação Presencial;4106902;Curitiba;PR;104;101;97;0,9604;-0,7959;1,8878;2;
2017;21;ARQUITETURA E URBANISMO;621;CENTRO UNIVERSITÁRIO CESMAC;CESMAC;Centro Universitário;Privada sem fins lucrativos;43154;Educação Presencial;2704302;Maceió;AL;72;70;54;0,7714;0,3500;2,5502;3;
2017;21;ARQUITETURA E URBANISMO;622;FACULDADES INTEGRADAS SILVA E SOUZA;FAU;Faculdade;Privada sem fins lucrativos;14903;Educação Presencial;3304557;Rio de Janeiro;RJ;46;45;14;0,3111;-3,9815;0,0461;1;
2017;21;ARQUITETURA E URBANISMO;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pública Federal;14978;Educação Presencial;4314407;Pelotas;RS;70;68;65;0,9559;-0,2149;2,2236;3;
2017;21;ARQUITETURA E URBANISMO;649;CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA;UNIUV;Centro Universitário;Pública Municipal;118534;Educação Presencial;4128203;União da Vitória;PR;31;29;22;0,7586;-1,9153;1,2406;2;
2017;21;ARQUITETURA E URBANISMO;664;UNIVERSIDADE VILA VELHA;UVV;Universidade;Privada sem fins lucrativos;106552;Educação Presencial;3205200;Vila Velha;ES;55;51;38;0,7451;2,1858;3,6115;4;
2017;21;ARQUITETURA E URBANISMO;665;UNIVERSIDADE DE TAUBATÉ;UNITAU;Universidade;Pública Municipal;15356;Educação Presencial;3554102;Taubaté;SP;75;72;63;0,8750;-0,4372;2,0952;3;
2017;21;ARQUITETURA E URBANISMO;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;47716;Educação Presencial;1302603;Manaus;AM;70;64;46;0,7188;-0,7547;1,9116;2;
2017;21;ARQUITETURA E URBANISMO;670;UNIVERSIDADE SÃO FRANCISCO;USF;Universidade;Privada sem fins lucrativos;21608;Educação Presencial;3523404;Itatiba;SP;168;150;127;0,8467;-0,3114;2,1678;3;
2017;21;ARQUITETURA E URBANISMO;671;UNIVERSIDADE ANHANGUERA;UNIDERP;Universidade;Privada com fins lucrativos;15536;Educação Presencial;5002704;Campo Grande;MS;421;311;255;0,8199;-0,2620;2,1964;3;
2017;21;ARQUITETURA E URBANISMO;673;CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS;UNIGRAN;Centro Universitário;Privada sem fins lucrativos;15606;Educação Presencial;5003702;Dourados;MS;27;26;21;0,8077;2,4786;3,7808;4;
2017;21;ARQUITETURA E URBANISMO;694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;Universidade;Pública Federal;21543;Educação Presencial;5002704;Campo Grande;MS;89;81;78;0,9630;-0,4665;2,0782;3;
2017;21;ARQUITETURA E URBANISMO;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;68685;Educação Presencial;3548906;São Carlos;SP;30;28;20;0,7143;0,1060;2,4092;3;
2017;21;ARQUITETURA E URBANISMO;718;UNIVERSIDADE POTIGUAR;UNP;Universidade;Privada com fins lucrativos;18679;Educação Presencial;2408102;Natal;RN;191;159;137;0,8616;-0,3687;2,1348;3;
2017;21;ARQUITETURA E URBANISMO;718;UNIVERSIDADE POTIGUAR;UNP;Universidade;Privada com fins lucrativos;1137423;Educação Presencial;2408003;Mossoró;RN;109;101;88;0,8713;-0,2463;2,2055;3;
2017;21;ARQUITETURA E URBANISMO;719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;UNEMAT;Universidade;Pública Estadual;51628;Educação Presencial;5101704;Barra do Bugres;MT;77;73;65;0,8904;0,1802;2,4521;3;
2017;21;ARQUITETURA E URBANISMO;724;Centro Universitário FACEX;UNIFACEX;Centro Universitário;Privada sem fins lucrativos;1204846;Educação Presencial;2408102;Natal;RN;15;15;12;0,8000;2,6812;3,8979;4;
2017;21;ARQUITETURA E URBANISMO;738;CENTRO UNIVERSITÁRIO TERESA D'ÁVILA;FATEA;Centro Universitário;Privada sem fins lucrativos;1055349;Educação Presencial;3527207;Lorena;SP;82;79;61;0,7722;-0,0232;2,3345;3;
2017;21;ARQUITETURA E URBANISMO;780;UNIVERSIDADE DE CUIABÁ;UNIC/UNIME;Universidade;Privada com fins lucrativos;18471;Educação Presencial;5103403;Cuiabá;MT;141;118;100;0,8475;-0,2421;2,2079;3;
2017;21;ARQUITETURA E URBANISMO;789;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;Universidade;Pública Federal;97073;Educação Presencial;1400100;Boa Vista;RR;12;8;5;0,6250;-5,0254;0,0000;1;
2017;21;ARQUITETURA E URBANISMO;794;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;UNIVAG;Centro Universitário;Privada sem fins lucrativos;1192255;Educação Presencial;5108402;Várzea Grande;MT;16;16;15;0,9375;1,6656;3,3108;4;
2017;21;ARQUITETURA E URBANISMO;798;FACULDADES INTEGRADAS DE ARACRUZ;FAACZ;Faculdade;Privada sem fins lucrativos;50071;Educação Presencial;3200607;Aracruz;ES;37;35;31;0,8857;0,4041;2,5815;3;
2017;21;ARQUITETURA E URBANISMO;823;UNIVERSIDADE DO CEUMA - UNICEUMA;UNICEUMA;Universidade;Privada sem fins lucrativos;55336;Educação Presencial;2111300;São Luís;MA;121;99;76;0,7677;-1,1069;1,7079;2;
2017;21;ARQUITETURA E URBANISMO;830;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;Universidade;Pública Federal;94451;Educação Presencial;1600303;Macapá;AP;98;82;58;0,7073;-0,0986;2,2909;3;
2017;21;ARQUITETURA E URBANISMO;861;CENTRO DE ENSINO SUPERIOR DO AMAPÁ;CEAP;Faculdade;Privada com fins lucrativos;90644;Educação Presencial;1600303;Macapá;AP;147;134;94;0,7015;-0,1672;2,2512;3;
2017;21;ARQUITETURA E URBANISMO;878;CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS;UNILESTEMG;Centro Universitário;Privada sem fins lucrativos;43993;Educação Presencial;3119401;Coronel Fabriciano;MG;61;61;48;0,7869;-0,8921;1,8322;2;
2017;21;ARQUITETURA E URBANISMO;952;UNIVERSIDADE SANTA CECÍLIA;UNISANTA;Universidade;Privada sem fins lucrativos;18460;Educação Presencial;3548500;Santos;SP;55;54;36;0,6667;-1,0047;1,7670;2;
2017;21;ARQUITETURA E URBANISMO;1038;FACULDADES INTEGRADAS DE TRÊS LAGOAS;AEMS;Faculdade;Privada sem fins lucrativos;1175586;Educação Presencial;5008305;Três Lagoas;MS;30;24;12;0,5000;-2,0538;1,1606;2;
2017;21;ARQUITETURA E URBANISMO;1041;UNIVERSIDADE DO VALE DO TAQUARI;UNIVATES;Universidade;Privada sem fins lucrativos;63950;Educação Presencial;4311403;Lajeado;RS;99;98;58;0,5918;0,8471;2,8376;3;
2017;21;ARQUITETURA E URBANISMO;1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;21581;Educação Presencial;4106902;Curitiba;PR;137;131;106;0,8092;0,0052;2,3509;3;
2017;21;ARQUITETURA E URBANISMO;1046;UNIÃO DAS FACULDADES DOS GRANDES LAGOS;UNILAGO;Faculdade;Privada sem fins lucrativos;1175585;Educação Presencial;3549805;São José do Rio Preto;SP;22;21;10;0,4762;0,9682;2,9076;3;
2017;21;ARQUITETURA E URBANISMO;1060;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;IESB;Centro Universitário;Privada com fins lucrativos;1179176;Educação Presencial;5300108;Brasília;DF;20;20;10;0,5000;1,5727;3,2571;4;
2017;21;ARQUITETURA E URBANISMO;1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;FIMCA;Faculdade;Privada sem fins lucrativos;117543;Educação Presencial;1100205;Porto Velho;RO;47;44;37;0,8409;0,1293;2,4226;3;
2017;21;ARQUITETURA E URBANISMO;1107;Centro Universitário Estácio do Ceará;Estácio FIC;Centro Universitário;Privada com fins lucrativos;5000234;Educação Presencial;2304400;Fortaleza;CE;160;152;120;0,7895;-0,3813;2,1275;3;
2017;21;ARQUITETURA E URBANISMO;1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;UNIEURO;Centro Universitário;Privada sem fins lucrativos;73530;Educação Presencial;5300108;Brasília;DF;19;19;10;0,5263;1,9432;3,4713;4;
2017;21;ARQUITETURA E URBANISMO;1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;UNIEURO;Centro Universitário;Privada sem fins lucrativos;111258;Educação Presencial;5300108;Brasília;DF;76;59;43;0,7288;-0,4959;2,0612;3;
2017;21;ARQUITETURA E URBANISMO;1120;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF Fluminense;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;96861;Educação Presencial;3301009;Campos dos Goytacazes;RJ;73;64;51;0,7969;0,1657;2,4437;3;
2017;21;ARQUITETURA E URBANISMO;1128;UNIVERSIDADE DE ITAÚNA;UI;Universidade;Privada sem fins lucrativos;20862;Educação Presencial;3133808;Itaúna;MG;157;154;133;0,8636;-1,5720;1,4391;2;
2017;21;ARQUITETURA E URBANISMO;1129;CENTRO UNIVERSITÁRIO DO NORTE PAULISTA;UNORP;Centro Universitário;Privada sem fins lucrativos;1138990;Educação Presencial;3549805;São José do Rio Preto;SP;26;24;15;0,6250;0,3285;2,5378;3;
2017;21;ARQUITETURA E URBANISMO;1149;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;CEUNSP;Centro Universitário;Privada com fins lucrativos;20089;Educação Presencial;3545209;Salto;SP;100;96;68;0,7083;-0,0104;2,3418;3;
2017;21;ARQUITETURA E URBANISMO;1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;Centro Universitário;Privada com fins lucrativos;118846;Educação Presencial;2927408;Salvador;BA;72;66;53;0,8030;-0,0613;2,3124;3;
2017;21;ARQUITETURA E URBANISMO;1187;CENTRO UNIVERSITÁRIO MÓDULO;MÓDULO;Centro Universitário;Privada com fins lucrativos;20711;Educação Presencial;3510500;Caraguatatuba;SP;48;45;23;0,5111;-1,8709;1,2663;2;
2017;21;ARQUITETURA E URBANISMO;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Centro Universitário;Privada com fins lucrativos;57232;Educação Presencial;4115200;Maringá;PR;219;206;165;0,8010;-0,1634;2,2534;3;
2017;21;ARQUITETURA E URBANISMO;1244;FACULDADE BRASILEIRA;MULTIVIX VITÓRIA;Faculdade;Privada com fins lucrativos;20719;Educação Presencial;3205309;Vitória;ES;95;84;74;0,8810;0,3644;2,5585;3;
2017;21;ARQUITETURA E URBANISMO;1255;Centro Universitário FBV Wyden;UniFBV WYDEN;Centro Universitário;Privada com fins lucrativos;1192286;Educação Presencial;2611606;Recife;PE;4;4;2;0,5000;4,5876;5,0000;5;
2017;21;ARQUITETURA E URBANISMO;1270;CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO;ESTÁCIO RIBEIRÃO PRE;Centro Universitário;Privada com fins lucrativos;88448;Educação Presencial;3543402;Ribeirão Preto;SP;41;40;38;0,9500;-0,5613;2,0234;3;
2017;21;ARQUITETURA E URBANISMO;1319;FACULDADE TECSOMA;FATEC;Faculdade;Privada com fins lucrativos;1174106;Educação Presencial;3147006;Paracatu;MG;33;32;27;0,8438;-0,7863;1,8933;2;
