Ano;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Código da Área;Área de Enquadramento;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Concluintes Inscritos;Concluintes Participantes;Concluintes Participantes com nota no Enem;Percentual de Concluintes participantes com nota no Enem;Nota Bruta - IDD;Nota Padronizada - IDD;IDD (Faixa)
2016;3840;CENTRO UNIVERSITÁRIO FACVEST ;FACVEST;Centro Universitário;Privada com fins lucrativos;1187654;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;4209300;LAGES;SC;8;7;7;1,0000;-0,1222;2,3660;3
2016;12766;FACULDADE UNIÃO DE CAMPO MOURÃO;0;Faculdade ;Privada com fins lucrativos;1187675;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4104303;CAMPO MOURÃO;PR;63;62;34;0,5484;0,0596;2,5519;3
2016;4450;FACULDADE METROPOLITANA DA AMAZÔNIA;FAMAZ;Faculdade ;Privada sem fins lucrativos;1187832;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;1501402;BELÉM;PA;31;31;23;0,7419;1,1610;2,7265;3
2016;3840;CENTRO UNIVERSITÁRIO FACVEST ;FACVEST;Centro Universitário;Privada com fins lucrativos;1187881;55;BIOMEDICINA;Educação Presencial;4209300;LAGES;SC;5;4;2;0,5000;-0,0871;2,3626;3
2016;3164;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO;IFMT;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;1188548;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;5107925;SORRISO;MT;29;18;12;0,6667;-2,2014;1,7105;2
2016;526;UNIVERSIDADE BRAZ CUBAS;UBC;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1189132;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;3530607;MOGI DAS CRUZES;SP;30;28;13;0,4643;-0,2191;2,3811;3
2016;663;UNIVERSIDADE SALGADO DE OLIVEIRA;UNIVERSO;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1189179;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3303302;NITERÓI;RJ;114;104;13;0,1250;;;SC
2016;663;UNIVERSIDADE SALGADO DE OLIVEIRA;UNIVERSO;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1189180;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3301009;CAMPOS DOS GOYTACAZES;RJ;62;55;3;0,0545;;;SC
2016;138;CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ;CBM;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1189207;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;3543402;RIBEIRÃO PRETO;SP;26;21;10;0,4762;-1,9949;1,2928;2
2016;756;UNIVERSIDADE ESTADUAL DO PIAUÍ;UESPI;Universidade;Pessoa Jurídica de Direito Público - Estadual;1189700;51;ZOOTECNIA;Educação Presencial;2211100;UNIÃO;PI;12;12;12;1,0000;-3,5403;1,3378;2
2016;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;UNIRITTER;Centro Universitário;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1190141;28;NUTRIÇÃO;Educação Presencial;4314902;PORTO ALEGRE;RS;42;42;27;0,6429;0,6453;2,7349;3
2016;2168;FACULDADE CAMPO GRANDE ;FCG;Faculdade ;Privada sem fins lucrativos;1190587;38;SERVIÇO SOCIAL;Educação Presencial;5002704;CAMPO GRANDE;MS;13;13;10;0,7692;-1,0269;2,1649;3
2016;216;CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX;CEUNIH;Centro Universitário;Privada sem fins lucrativos;1190775;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3106200;BELO HORIZONTE;MG;63;44;29;0,6591;1,6358;3,2194;4
2016;398;UNIVERSIDADE TIRADENTES;UNIT;Universidade;Privada com fins lucrativos;1190826;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;2800308;ARACAJU;SE;27;19;12;0,6316;0,2370;2,4669;3
2016;5670;FACULDADES UNIDAS DO VALE DO ARAGUAIA;UNIVAR;Faculdade ;Privada sem fins lucrativos;1191488;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;5101803;BARRA DO GARÇAS;MT;25;23;17;0,7391;-0,9624;1,9256;2
2016;583;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;Universidade;Pessoa Jurídica de Direito Público - Federal;1191555;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2304400;FORTALEZA;CE;5;5;4;0,8000;3,1171;3,8987;4
2016;953;UNIVERSIDADE METROPOLITANA DE SANTOS;UNIMES;Universidade;Privada sem fins lucrativos;1191655;38;SERVIÇO SOCIAL;Educação a Distância;3548500;SANTOS;SP;184;64;14;0,2188;-0,9862;2,1839;3
2016;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Pessoa Jurídica de Direito Público - Municipal;1192197;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4219309;VIDEIRA;SC;25;25;8;0,3200;3,5801;4,1111;5
2016;794;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;UNIVAG;Centro Universitário;Privada sem fins lucrativos;1192256;28;NUTRIÇÃO;Educação Presencial;5108402;VÁRZEA GRANDE;MT;20;19;16;0,8421;0,8530;2,8286;3
2016;794;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;UNIVAG;Centro Universitário;Privada sem fins lucrativos;1192257;55;BIOMEDICINA;Educação Presencial;5108402;VÁRZEA GRANDE;MT;48;48;39;0,8125;0,0598;2,4360;3
2016;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pessoa Jurídica de Direito Público - Federal;1192307;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2611606;RECIFE;PE;33;29;29;1,0000;-0,8467;2,0810;3
2016;2;UNIVERSIDADE DE BRASÍLIA;UNB;Universidade;Pessoa Jurídica de Direito Público - Federal;1192413;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;5300108;BRASÍLIA;DF;53;37;24;0,6486;0,4748;2,6870;3
2016;2;UNIVERSIDADE DE BRASÍLIA;UNB;Universidade;Pessoa Jurídica de Direito Público - Federal;1192419;27;FONOAUDIOLOGIA;Educação Presencial;5300108;BRASÍLIA;DF;12;12;11;0,9167;2,2355;3,3556;4
2016;15;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;UCP;Universidade;Privada sem fins lucrativos;1192472;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3303906;PETRÓPOLIS;RJ;21;18;7;0,3889;0,3114;2,6121;3
2016;2132;FACULDADE BARÃO DO RIO BRANCO;FAB;Faculdade ;Privada com fins lucrativos;1192781;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;1200401;RIO BRANCO;AC;83;80;60;0,7500;0,2344;2,4662;3
2016;2132;FACULDADE BARÃO DO RIO BRANCO;FAB;Faculdade ;Privada com fins lucrativos;1193408;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação Presencial;1200401;RIO BRANCO;AC;30;29;24;0,8276;-1,3655;2,2265;3
2016;2132;FACULDADE BARÃO DO RIO BRANCO;FAB;Faculdade ;Privada com fins lucrativos;1193613;55;BIOMEDICINA;Educação Presencial;1200401;RIO BRANCO;AC;55;50;40;0,8000;-0,2314;2,2906;3
2016;1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;Centro Universitário;Privada sem fins lucrativos;1200362;17;AGRONOMIA;Educação Presencial;3549102;SÃO JOÃO DA BOA VISTA;SP;103;100;53;0,5300;-0,1586;2,7604;3
2016;15059;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;Universidade;Pessoa Jurídica de Direito Público - Federal;1200688;17;AGRONOMIA;Educação Presencial;1506807;SANTARÉM;PA;18;17;17;1,0000;-1,1441;2,1651;3
2016;15059;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;Universidade;Pessoa Jurídica de Direito Público - Federal;1200689;19;FARMÁCIA;Educação Presencial;1506807;SANTARÉM;PA;24;24;24;1,0000;0,9843;2,8413;3
2016;15059;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;Universidade;Pessoa Jurídica de Direito Público - Federal;1200690;51;ZOOTECNIA;Educação Presencial;1506807;SANTARÉM;PA;14;12;12;1,0000;-1,4406;2,2082;3
2016;665;UNIVERSIDADE DE TAUBATÉ;UNITAU;Universidade;Pessoa Jurídica de Direito Público - Municipal;1202223;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;3554102;TAUBATÉ;SP;34;23;15;0,6522;-0,1546;2,4206;3
2016;665;UNIVERSIDADE DE TAUBATÉ;UNITAU;Universidade;Pessoa Jurídica de Direito Público - Municipal;1202232;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;3554102;TAUBATÉ;SP;13;9;2;0,2222;-3,2807;1,4786;2
2016;2774;Centro Universitário UNIFAFIBE;FAFIBE;Centro Universitário;Privada sem fins lucrativos;1202246;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;3506102;BEBEDOURO;SP;50;49;36;0,7347;1,2334;3,2713;4
2016;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Centro Universitário;Privada com fins lucrativos;1202388;38;SERVIÇO SOCIAL;Educação Presencial;2611606;RECIFE;PE;130;124;85;0,6855;-0,6021;2,3631;3
2016;3985;CENTRO UNIVERSITÁRIO SENAC;SENACSP;Centro Universitário;Privada sem fins lucrativos;1203283;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3550308;SÃO PAULO;SP;20;19;4;0,2105;-0,8993;2,0569;3
2016;670;UNIVERSIDADE SÃO FRANCISCO;USF;Universidade;Privada sem fins lucrativos;1203355;55;BIOMEDICINA;Educação Presencial;3507605;BRAGANÇA PAULISTA;SP;26;26;22;0,8462;0,1355;2,4738;3
2016;244;CENTRO UNIVERSITÁRIO FIEO;UNIFIEO;Centro Universitário;Privada sem fins lucrativos;1203461;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;3534401;OSASCO;SP;23;22;10;0,4545;-0,3283;2,3141;3
2016;1716;FACULDADE UNIÃO DAS AMÉRICAS;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1204014;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4108304;FOZ DO IGUAÇU;PR;56;45;9;0,2000;-2,1630;1,4774;2
2016;1491;CENTRO UNIVERSITÁRIO INTERNACIONAL;UNINTER;Centro Universitário;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1204112;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;4106902;CURITIBA;PR;1004;788;249;0,3160;0,0967;2,5436;3
2016;150;UNIVERSIDADE DE SOROCABA;UNISO;Universidade;Privada sem fins lucrativos;1204182;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3552205;SOROCABA;SP;8;8;1;0,1250;;;SC
2016;718;UNIVERSIDADE POTIGUAR;UNP;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1204189;55;BIOMEDICINA;Educação Presencial;2408102;NATAL;RN;52;48;42;0,8750;-0,2143;2,2991;3
2016;823;UNIVERSIDADE DO CEUMA - UNICEUMA;UNICEUMA;Universidade;Privada sem fins lucrativos;1204581;55;BIOMEDICINA;Educação Presencial;2111300;SÃO LUÍS;MA;28;27;24;0,8889;-1,0272;1,8933;2
2016;823;UNIVERSIDADE DO CEUMA - UNICEUMA;UNICEUMA;Universidade;Privada sem fins lucrativos;1204986;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2111300;SÃO LUÍS;MA;51;46;25;0,5435;0,4431;2,6725;3
2016;519;UNIVERSIDADE CATÓLICA DO SALVADOR;UCSAL;Universidade;Privada sem fins lucrativos;1205022;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2927408;SALVADOR;BA;33;31;16;0,5161;-1,0040;2,0089;3
2016;319;UNIVERSIDADE CAMILO CASTELO BRANCO;UNICASTELO;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1205072;28;NUTRIÇÃO;Educação Presencial;3550308;SÃO PAULO;SP;14;11;5;0,4545;-0,4702;2,2319;3
2016;3161;Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano;IF Sertão;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;1205199;17;AGRONOMIA;Educação Presencial;2611101;PETROLINA;PE;51;50;20;0,4000;-0,2443;2,7087;3
2016;355;UNIVERSIDADE TUIUTI DO PARANÁ;UTP;Universidade;Privada com fins lucrativos;1205328;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;4106902;CURITIBA;PR;5;3;2;0,6667;6,3151;4,7981;5
2016;2191;FACULDADE ANHANGUERA DE PELOTAS;0;Faculdade ;Privada com fins lucrativos;1205554;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4314407;PELOTAS;RS;2;2;0;0,0000;;;SC
2016;546;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;PUCSP;Universidade;Privada sem fins lucrativos;1205591;36;FISIOTERAPIA;Educação Presencial;3550308;SÃO PAULO;SP;4;3;0;0,0000;;;SC
2016;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1205712;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;4304606;CANOAS;RS;52;40;13;0,3250;1,8658;3,1850;4
2016;1107;Centro Universitário Estácio do Ceará;Estácio FIC;Centro Universitário;Privada com fins lucrativos;1205913;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação Presencial;2304400;FORTALEZA;CE;36;34;15;0,4412;-0,0427;2,5624;3
2016;47;UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;Universidade;Pessoa Jurídica de Direito Público - Estadual;1206391;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;5207402;EDÉIA;GO;24;24;10;0,4167;-4,1508;1,3213;2
2016;47;UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;Universidade;Pessoa Jurídica de Direito Público - Estadual;1206392;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;5204904;CAMPOS BELOS;GO;29;24;19;0,7917;-2,1325;1,9622;3
2016;47;UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;Universidade;Pessoa Jurídica de Direito Público - Estadual;1206568;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;5208707;GOIÂNIA;GO;32;31;22;0,7097;-0,3298;2,3132;3
2016;352;CENTRO UNIVERSITÁRIO DE JOÃO PESSOA;UNIPÊ;Centro Universitário;Privada sem fins lucrativos;1211173;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;2507507;JOÃO PESSOA;PB;10;9;9;1,0000;-0,7106;2,2510;3
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;1212124;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3506003;BAURU;SP;63;37;27;0,7297;-0,8384;2,0848;3
2016;1292;Centro Universitário de Adamantina;FAI;Centro Universitário;Pessoa Jurídica de Direito Público - Municipal;1212462;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3500105;ADAMANTINA;SP;17;11;1;0,0909;;;SC
2016;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pessoa Jurídica de Direito Público - Estadual;1213054;23;ENFERMAGEM;Educação Presencial;2101202;BACABAL;MA;5;4;4;1,0000;-4,5816;0,3470;1
2016;446;UNIVERSIDADE DE CRUZ ALTA;UNICRUZ;Universidade;Privada sem fins lucrativos;1213944;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4306106;CRUZ ALTA;RS;7;6;1;0,1667;;;SC
2016;1870;FACULDADES INTEGRADAS REGIONAIS DE AVARÉ;FIRA;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;1214165;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3504503;AVARÉ;SP;50;40;6;0,1500;;;SC
2016;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pessoa Jurídica de Direito Público - Estadual;1214613;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;2105401;ITAPECURU MIRIM;MA;28;20;18;0,9000;-1,6650;2,1107;3
2016;338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;PUC MINAS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1214846;55;BIOMEDICINA;Educação Presencial;3106705;BETIM;MG;13;13;13;1,0000;-0,3944;2,2092;3
2016;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;1215159;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2408003;MOSSORÓ;RN;17;16;15;0,9375;-0,6609;2,1662;3
2016;704;FACULDADE DE CIÊNCIAS AGRÁRIAS DE ARARIPINA;FACIAGRA;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;1216373;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;2601102;ARARIPINA;PE;17;14;10;0,7143;0,8605;2,8205;3
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;1257438;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;46;35;28;0,8000;0,1225;2,5254;3
2016;385;UNIVERSIDADE SALVADOR;UNIFACS;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1258705;19;FARMÁCIA;Educação Presencial;2927408;SALVADOR;BA;11;9;8;0,8889;2,3703;3,4439;4
2016;385;UNIVERSIDADE SALVADOR;UNIFACS;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1258706;38;SERVIÇO SOCIAL;Educação Presencial;2927408;SALVADOR;BA;31;29;17;0,5862;-0,8161;2,2633;3
2016;385;UNIVERSIDADE SALVADOR;UNIFACS;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1258710;55;BIOMEDICINA;Educação Presencial;2927408;SALVADOR;BA;23;19;18;0,9474;-0,5524;2,1303;3
2016;1060;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;IESB;Centro Universitário;Privada com fins lucrativos;1258720;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;5300108;BRASÍLIA;DF;10;10;2;0,2000;-2,2343;1,4447;2
2016;1418;CENTRO UNIVERSITÁRIO TOLEDO;UNITOLEDO;Centro Universitário;Privada com fins lucrativos;1258746;55;BIOMEDICINA;Educação Presencial;3502804;ARAÇATUBA;SP;22;21;20;0,9524;0,1563;2,4841;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258824;55;BIOMEDICINA;Educação Presencial;3547304;SANTANA DE PARNAÍBA;SP;4;4;4;1,0000;2,0798;3,4445;4
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258827;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;3549904;SÃO JOSÉ DOS CAMPOS;SP;3;3;1;0,3333;;;SC
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258831;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3525904;JUNDIAÍ;SP;9;9;6;0,6667;-1,6031;1,7341;2
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258832;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;1302603;MANAUS;AM;21;13;5;0,3846;3,7352;4,1822;5
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258859;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;5208707;GOIÂNIA;GO;20;19;13;0,6842;-2,2270;1,1505;2
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258867;38;SERVIÇO SOCIAL;Educação Presencial;3547304;SANTANA DE PARNAÍBA;SP;23;21;9;0,4286;0,8607;3,0457;4
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258868;38;SERVIÇO SOCIAL;Educação Presencial;3509502;CAMPINAS;SP;31;29;17;0,5862;-0,0311;2,6296;3
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258873;55;BIOMEDICINA;Educação Presencial;3549706;SÃO JOSÉ DO RIO PARDO;SP;9;9;9;1,0000;-0,6269;2,0931;3
2016;746;UNIVERSIDADE REGIONAL DO CARIRI;URCA;Universidade;Pessoa Jurídica de Direito Público - Estadual;1258919;23;ENFERMAGEM;Educação Presencial;2305506;IGUATU;CE;54;53;43;0,8113;0,3550;2,6707;3
2016;1895;CENTRO UNIVERSITÁRIO CHRISTUS;UNICHRISTUS;Centro Universitário;Privada com fins lucrativos;1258976;55;BIOMEDICINA;Educação Presencial;2304400;FORTALEZA;CE;4;4;4;1,0000;4,7446;4,7749;5
2016;1205;FACULDADE EDUCACIONAL DA LAPA;FAEL;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1259896;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;4113205;LAPA;PR;95;91;27;0,2967;-0,8431;2,2029;3
2016;3797;FACULDADE GUAIRACÁ;FAG;Faculdade ;Privada com fins lucrativos;1260283;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4109401;GUARAPUAVA;PR;19;19;15;0,7895;-1,4879;1,6035;2
2016;4169;FACULDADE NOSSA CIDADE;FNC;Faculdade ;Privada com fins lucrativos;1260836;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3510609;CARAPICUÍBA;SP;68;57;13;0,2281;-1,1949;1,9213;2
2016;355;UNIVERSIDADE TUIUTI DO PARANÁ;UTP;Universidade;Privada com fins lucrativos;1261751;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;4106902;CURITIBA;PR;28;27;12;0,4444;0,2604;2,4735;3
2016;1396;Centro Universitário Dinâmica das Cataratas;UDC;Centro Universitário;Privada com fins lucrativos;1264098;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4108304;FOZ DO IGUAÇU;PR;34;31;19;0,6129;-1,5153;1,5867;2
2016;4358;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS;IF SUL DE MINAS;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;1266647;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;3151800;POÇOS DE CALDAS;MG;20;18;14;0,7778;0,8828;2,8286;3
2016;417;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos;1266730;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3550308;SÃO PAULO;SP;42;37;2;0,0541;;;SC
2016;692;FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA;FACAPE;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;1267239;38;SERVIÇO SOCIAL;Educação Presencial;2611101;PETROLINA;PE;17;17;14;0,8235;1,3400;3,2694;4
2016;953;UNIVERSIDADE METROPOLITANA DE SANTOS;UNIMES;Universidade;Privada sem fins lucrativos;1268517;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3548500;SANTOS;SP;108;15;2;0,1333;;;SC
2016;143;UNIVERSIDADE DE UBERABA;UNIUBE;Universidade;Privada sem fins lucrativos;1268540;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;3170107;UBERABA;MG;18;13;7;0,5385;-4,7421;1,1335;2
2016;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Centro Universitário;Privada com fins lucrativos;1276208;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;2611606;RECIFE;PE;19;16;5;0,3125;1,0018;3,1293;4
2016;409;UNIVERSIDADE DE PERNAMBUCO;UPE;Universidade;Pessoa Jurídica de Direito Público - Estadual;1276879;38;SERVIÇO SOCIAL;Educação Presencial;2610004;PALMARES;PE;23;22;21;0,9545;0,2882;2,7786;3
2016;718;UNIVERSIDADE POTIGUAR;UNP;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1278869;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;2408102;NATAL;RN;47;42;18;0,4286;1,0214;2,6873;3
2016;349;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;UNI-BH;Centro Universitário;Privada com fins lucrativos;1279015;55;BIOMEDICINA;Educação Presencial;3106200;BELO HORIZONTE;MG;1;1;0;0,0000;;;SC
2016;349;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;UNI-BH;Centro Universitário;Privada com fins lucrativos;1279020;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;3106200;BELO HORIZONTE;MG;50;50;38;0,7600;0,3456;2,7271;3
2016;20;UNIVERSIDADE DE PASSO FUNDO;UPF;Universidade;Privada sem fins lucrativos;1279396;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;4313706;PALMEIRA DAS MISSÕES;RS;3;3;1;0,3333;;;SC
2016;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1279840;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4303004;CACHOEIRA DO SUL;RS;16;13;4;0,3077;2,0574;3,4128;4
2016;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1285859;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3550308;SÃO PAULO;SP;37;32;11;0,3438;-5,0869;0,6643;1
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1286756;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação a Distância;3550308;SÃO PAULO;SP;15;10;0;0,0000;;;SC
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1286786;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação a Distância;3550308;SÃO PAULO;SP;17;16;5;0,3125;9,5579;5,0000;5
